id,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,67.5,no_of_special_requests,booking_status
22016,2,0,1,0,1,0,0,156,2018,8,2,1,0,0,0,135.0,0,1
22017,2,1,1,1,0,0,0,12,2018,10,24,1,0,0,0,154.8,0,0
22018,3,0,2,2,0,0,1,70,2018,12,30,1,0,0,0,80.75,1,0
22019,2,0,0,2,0,0,0,141,2018,6,16,0,0,0,0,82.45,0,0
22020,2,0,0,4,0,0,0,117,2018,4,27,1,0,0,0,76.5,0,1
22021,1,0,0,1,0,0,0,35,2018,6,27,0,0,0,0,85.5,0,0
22022,2,0,2,1,0,0,0,76,2018,9,18,0,0,0,0,132.3,0,0
22023,2,0,0,5,0,0,1,109,2018,10,20,1,0,0,0,187.0,0,1
22024,3,0,0,2,0,0,1,20,2018,7,29,1,0,0,0,80.75,2,0
22025,2,0,2,2,0,0,0,243,2018,9,9,0,0,0,0,0.0,0,0
22026,2,0,0,2,0,1,1,2,2018,12,16,1,0,0,0,95.0,2,0
22027,1,0,2,2,0,0,0,2,2017,10,30,0,0,0,0,70.0,0,0
22028,1,0,2,1,0,0,0,1,2018,2,28,0,0,0,0,80.0,0,1
22029,1,0,0,3,0,0,0,151,2018,6,3,0,0,0,0,99.96,0,1
22030,2,0,1,3,0,0,0,141,2018,5,31,1,0,0,0,75.0,0,1
22031,2,0,0,3,1,0,0,5,2017,12,22,0,0,0,0,72.25,0,0
22032,2,0,2,3,0,0,0,168,2018,8,12,0,0,0,0,86.0,1,0
22033,2,0,2,2,0,0,0,115,2018,2,27,0,0,0,0,152.83,0,0
22034,2,2,1,4,0,0,3,14,2018,10,24,1,0,0,0,75.0,0,1
22035,2,0,0,4,0,0,0,105,2018,4,6,0,0,0,0,110.0,0,0
22036,2,0,0,4,0,0,0,183,2018,9,8,0,0,0,0,107.1,0,1
22037,2,0,1,1,1,0,0,109,2018,8,4,1,0,0,0,158.33,1,0
22038,2,0,0,2,0,0,1,66,2018,5,20,1,0,0,0,60.0,2,0
22039,2,0,2,3,0,0,1,1,2017,11,1,0,0,0,0,105.3,0,0
22040,2,0,1,2,0,1,0,131,2018,7,4,1,0,0,0,122.4,1,0
22041,3,0,0,3,0,0,1,55,2018,10,29,1,0,0,0,137.7,2,0
22042,3,0,0,4,0,0,1,176,2018,8,9,1,0,0,0,68.5,0,1
22043,2,0,2,1,1,0,0,109,2018,4,13,1,0,0,0,200.0,0,0
22044,2,0,1,3,0,0,4,151,2018,6,27,1,0,0,0,73.0,1,1
22045,1,0,0,2,0,0,0,32,2017,11,25,0,0,0,0,85.5,0,0
22046,2,0,1,2,1,0,0,199,2018,8,28,1,0,0,0,146.7,1,1
22047,3,0,1,0,0,0,1,45,2018,7,10,1,0,0,0,110.8,2,0
22048,1,0,0,3,0,0,4,104,2018,4,6,1,0,0,0,0.0,1,0
22049,2,0,0,2,0,0,0,56,2017,9,17,4,0,0,0,75.0,0,0
22050,1,0,0,3,0,0,0,44,2018,2,17,0,0,0,0,67.0,0,0
22051,1,0,0,1,0,1,0,32,2018,7,20,2,1,0,2,142.2,0,0
22052,3,0,2,5,0,0,1,59,2018,9,1,1,0,0,0,76.5,2,0
22053,2,0,1,0,0,0,0,119,2017,8,22,1,0,0,0,162.9,1,1
22054,2,2,2,2,0,0,3,200,2018,9,26,1,0,0,0,38.67,2,1
22055,2,0,0,3,0,0,0,106,2018,3,3,0,0,0,0,94.5,0,0
22056,2,0,2,1,0,0,0,103,2017,7,18,0,0,0,0,70.33,0,0
22057,1,0,2,1,0,0,0,41,2018,3,13,2,0,0,0,137.7,0,1
22058,3,0,0,2,0,0,1,134,2018,7,13,1,0,0,0,130.05,0,0
22059,3,0,1,3,0,0,1,64,2018,4,11,1,0,0,0,85.5,1,0
22060,2,0,0,1,1,0,0,207,2018,10,4,1,0,0,0,99.45,2,1
22061,2,0,2,5,0,0,0,177,2018,7,13,1,0,0,0,123.25,0,1
22062,2,0,1,5,2,0,0,153,2018,8,1,1,0,0,0,109.8,1,0
22063,2,0,0,4,0,0,1,184,2018,8,12,1,0,0,0,120.0,1,1
22064,1,0,0,4,1,0,0,1,2018,11,16,0,0,0,0,231.78,0,0
22065,2,3,0,1,0,0,5,7,2018,10,13,1,0,0,0,106.5,1,0
22066,2,0,0,2,0,0,0,122,2018,8,1,1,0,0,0,72.25,1,0
22067,2,0,2,0,0,0,0,151,2018,8,7,0,0,0,0,75.0,0,0
22068,2,0,0,2,0,0,0,141,2018,2,23,0,0,0,0,116.0,0,0
22069,2,0,0,3,2,0,0,14,2017,9,15,0,0,0,0,119.07,0,0
22070,1,0,2,2,0,0,1,81,2018,10,16,1,0,0,0,85.5,0,1
22071,2,0,0,2,1,1,0,196,2018,8,1,1,0,0,0,72.25,0,0
22072,2,0,1,2,0,0,0,207,2018,8,5,0,0,0,0,75.0,1,0
22073,2,0,1,2,0,0,0,418,2017,9,26,0,0,0,0,198.9,0,1
22074,3,0,0,2,0,0,3,43,2018,5,24,1,0,0,0,85.5,1,0
22075,2,0,2,5,1,0,0,207,2018,8,28,1,0,0,0,82.95,0,1
22076,2,0,3,8,0,0,0,230,2018,12,3,1,0,0,0,59.5,0,1
22077,2,0,2,0,1,0,0,76,2018,4,18,1,0,0,0,75.0,1,0
22078,2,0,1,1,0,0,0,105,2018,4,18,0,0,0,0,86.36,0,1
22079,3,0,0,4,0,0,0,136,2018,8,11,0,0,0,0,80.75,1,0
22080,2,0,2,4,0,0,0,153,2018,6,26,0,0,0,0,74.61,0,0
22081,2,0,1,2,0,0,1,79,2018,11,18,1,0,0,0,80.1,2,0
22082,2,0,0,1,1,0,0,183,2018,10,16,1,0,0,0,75.0,0,1
22083,2,0,0,3,0,0,0,75,2018,4,26,0,0,0,0,103.5,0,0
22084,2,0,2,2,0,0,1,185,2018,12,16,1,0,0,0,89.25,1,0
22085,2,0,2,2,1,0,0,185,2018,8,20,1,0,0,0,105.3,1,1
22086,2,0,0,3,0,0,0,171,2018,7,14,1,0,0,0,70.0,0,1
22087,2,0,0,3,0,0,0,41,2018,11,2,0,0,0,0,85.5,0,0
22088,2,0,1,0,0,0,0,37,2018,9,25,0,0,0,0,152.1,0,0
22089,2,1,0,3,0,0,0,15,2018,12,29,1,0,0,0,98.0,0,0
22090,2,0,1,2,2,0,0,19,2018,12,5,0,0,0,0,159.3,0,0
22091,3,0,0,1,0,0,1,93,2018,6,3,1,0,0,0,120.0,0,1
22092,2,0,0,2,0,0,0,112,2018,6,2,1,0,0,0,70.0,1,0
22093,2,0,0,1,0,0,0,159,2018,4,9,0,0,0,0,45.0,0,0
22094,2,0,0,1,0,0,1,0,2018,11,16,0,0,0,0,115.2,0,0
22095,2,0,1,1,0,0,1,267,2018,10,5,1,0,0,0,85.5,0,1
22096,2,0,2,5,0,0,0,53,2018,9,11,0,0,0,0,89.0,0,0
22097,2,0,1,3,0,0,0,305,2018,11,4,1,0,0,0,75.0,0,1
22098,2,0,1,2,0,0,0,40,2018,11,24,0,0,0,0,161.0,0,0
22099,3,0,1,1,0,0,1,3,2018,5,30,1,0,0,0,101.0,1,0
22100,2,0,1,0,0,0,0,309,2018,5,13,1,0,0,0,185.0,0,1
22101,1,0,0,2,0,0,1,16,2018,11,16,1,0,0,0,142.2,2,0
22102,3,0,1,3,0,0,1,53,2018,8,19,1,0,0,0,75.0,2,0
22103,2,0,0,3,0,0,0,51,2018,11,11,0,0,0,0,106.53,0,0
22104,3,0,2,5,0,0,1,172,2018,6,28,1,0,0,0,77.03,0,1
22105,2,0,1,5,0,0,0,126,2018,7,25,1,0,0,0,75.0,1,0
22106,2,0,0,3,0,0,0,44,2018,2,5,0,0,0,0,138.0,0,0
22107,2,0,0,4,0,0,4,29,2018,5,19,0,0,0,0,40.0,0,0
22108,1,0,1,1,0,0,0,7,2018,6,15,2,1,2,5,65.0,1,0
22109,2,0,2,2,0,0,0,97,2017,12,30,0,0,0,0,80.75,0,0
22110,2,0,2,1,0,0,0,97,2018,10,23,0,0,0,0,110.0,0,1
22111,2,0,0,2,0,0,0,198,2018,9,9,0,0,0,0,76.58,0,1
22112,2,0,2,3,0,0,0,155,2018,5,22,1,0,0,0,80.75,0,0
22113,2,0,2,4,0,0,0,76,2018,6,9,0,0,0,0,38.67,0,0
22114,2,0,0,3,0,0,0,24,2018,1,29,0,0,0,0,103.5,0,0
22115,1,0,1,0,0,0,0,128,2018,7,12,1,0,0,0,107.95,1,0
22116,2,0,2,2,0,0,1,71,2018,4,10,1,0,0,0,75.0,2,0
22117,2,0,1,2,0,0,0,66,2017,9,9,0,0,0,0,104.0,0,0
22118,2,0,0,1,2,0,0,55,2018,4,18,0,0,0,0,92.0,0,1
22119,1,0,1,0,2,0,0,1,2018,3,26,1,0,0,0,152.5,0,0
22120,2,0,0,3,0,0,1,22,2018,9,15,1,0,0,0,65.0,0,1
22121,1,0,0,1,0,0,0,2,2018,3,4,2,1,0,2,120.7,0,0
22122,2,0,1,3,2,0,0,61,2018,12,7,1,0,0,0,127.33,0,0
22123,2,1,1,2,0,0,0,2,2018,8,17,1,0,0,0,80.0,0,1
22124,1,0,0,3,0,0,0,1,2017,10,19,0,1,1,0,0.0,0,0
22125,2,0,0,1,0,1,5,1,2018,4,10,4,0,0,0,74.8,2,0
22126,1,0,4,10,0,0,0,24,2018,12,1,1,0,0,0,100.0,1,0
22127,2,0,0,3,0,0,0,3,2018,2,25,0,0,0,0,121.5,0,1
22128,2,1,0,1,0,0,0,111,2018,7,23,1,0,0,0,146.7,2,0
22129,2,0,2,5,0,0,1,154,2018,7,11,1,0,0,0,79.2,2,1
22130,2,0,0,1,1,0,0,97,2018,12,21,1,0,0,0,149.4,0,0
22131,2,0,2,3,0,0,1,79,2018,8,27,1,0,0,0,75.0,1,0
22132,2,0,0,3,0,0,0,146,2017,12,29,1,0,0,0,80.75,0,0
22133,2,0,2,3,0,0,0,112,2018,6,26,0,0,0,0,125.0,1,0
22134,3,0,0,1,0,0,0,28,2018,12,31,0,0,0,0,79.0,0,0
22135,1,0,0,1,0,0,0,7,2018,12,13,2,1,0,4,125.1,2,0
22136,2,0,0,2,0,0,0,176,2018,9,9,0,0,0,0,89.25,0,1
22137,2,0,2,3,1,0,0,99,2018,8,20,1,0,0,0,65.0,0,1
22138,2,0,1,1,0,0,0,221,2017,10,17,0,0,0,0,76.0,0,0
22139,2,0,0,3,1,0,0,115,2018,5,3,0,0,0,0,80.0,1,0
22140,1,0,1,3,0,0,0,127,2018,4,28,0,0,0,0,121.83,0,0
22141,2,1,2,2,0,0,1,47,2018,4,22,1,0,0,0,168.3,2,0
22142,3,0,0,2,0,0,1,90,2018,9,9,1,0,0,0,105.0,2,0
22143,2,0,0,2,0,0,0,37,2017,9,13,0,0,0,0,164.0,0,0
22144,2,0,0,1,0,0,1,6,2018,9,3,1,0,0,0,75.0,1,0
22145,2,0,1,2,0,0,0,146,2018,4,29,0,0,0,0,120.0,0,0
22146,1,0,1,4,0,0,0,69,2018,6,12,0,0,0,0,65.79,0,1
22147,2,0,2,3,0,0,1,95,2018,3,20,1,0,0,0,95.2,1,0
22148,2,0,2,2,0,0,0,120,2018,4,23,1,0,0,0,146.7,0,0
22149,3,0,1,3,0,0,1,203,2018,8,21,1,0,0,0,85.5,2,1
22150,2,0,1,1,1,0,0,197,2018,8,18,1,0,0,0,85.5,0,1
22151,2,0,2,0,0,0,0,39,2018,9,25,0,0,0,0,110.0,0,0
22152,2,0,2,4,0,0,0,279,2018,10,12,1,0,0,0,130.5,0,1
22153,2,1,0,1,0,0,0,135,2018,8,1,1,0,0,0,130.0,0,1
22154,2,0,1,1,2,0,0,161,2018,3,25,0,0,0,0,38.67,0,1
22155,2,0,1,2,0,0,0,21,2018,3,11,0,0,0,0,156.0,0,0
22156,1,0,1,3,0,0,1,7,2018,5,7,1,0,0,0,89.25,0,0
22157,2,0,1,3,1,0,0,161,2018,6,30,1,0,0,0,80.75,0,1
22158,2,0,1,2,0,0,0,172,2018,9,12,0,0,0,0,93.78,0,1
22159,2,0,0,2,0,0,1,99,2018,4,10,1,0,0,0,120.0,1,0
22160,2,0,1,4,0,0,0,3,2018,6,12,0,0,0,0,80.75,0,0
22161,2,0,2,1,0,0,0,91,2018,4,9,0,0,0,0,112.5,0,0
22162,2,0,0,3,0,0,0,119,2018,8,19,1,0,0,0,120.27,0,1
22163,2,1,2,3,2,0,0,2,2018,4,15,0,0,0,0,128.0,0,0
22164,1,1,1,1,0,0,0,3,2018,8,1,1,0,0,0,106.25,0,0
22165,2,1,2,5,0,0,0,70,2018,4,22,1,0,0,0,49.58,0,1
22166,1,0,0,4,1,0,0,60,2017,3,22,1,0,0,0,126.9,1,1
22167,2,0,2,2,0,0,0,164,2018,9,17,1,0,0,0,111.14,2,1
22168,2,0,2,5,0,0,1,151,2018,6,4,1,0,0,0,75.0,1,1
22169,2,0,1,2,0,0,0,72,2018,11,12,0,0,0,0,132.77,2,0
22170,2,0,1,4,0,0,0,206,2018,9,23,1,0,0,0,98.0,0,1
22171,2,0,2,3,2,0,0,1,2017,8,8,0,0,0,0,159.3,0,1
22172,3,0,0,3,0,0,1,53,2018,5,15,1,0,0,0,163.58,2,1
22173,3,0,2,0,0,0,4,34,2018,10,14,1,0,0,0,109.8,1,0
22174,2,0,0,2,0,0,1,156,2018,8,28,1,0,0,0,78.0,1,1
22175,2,0,2,2,0,0,0,212,2018,5,20,0,0,0,0,118.8,1,0
22176,2,0,1,2,0,0,1,166,2018,10,27,1,0,0,0,83.9,2,1
22177,2,0,0,1,0,1,0,1,2018,1,8,1,1,11,10,110.0,0,0
22178,1,0,0,2,0,0,0,6,2018,5,17,2,1,0,3,185.57,0,0
22179,1,0,0,3,0,0,0,3,2018,9,22,1,0,0,0,114.3,0,0
22180,2,0,2,0,0,0,0,120,2018,7,3,1,0,0,0,118.8,1,0
22181,2,0,1,2,0,0,1,120,2018,7,31,1,0,0,0,86.0,0,1
22182,1,0,0,1,0,0,0,99,2018,2,19,2,0,0,0,72.25,0,0
22183,2,0,1,2,0,0,0,189,2018,8,8,0,0,0,0,90.95,0,0
22184,2,0,2,2,0,0,0,250,2018,10,29,1,0,0,0,71.0,1,1
22185,1,0,0,3,0,0,0,36,2018,1,13,0,0,0,0,58.0,0,0
22186,2,0,1,2,2,0,0,57,2018,3,10,0,0,0,0,132.3,1,0
22187,2,0,0,4,0,0,1,96,2018,10,13,1,0,0,0,120.0,0,1
22188,2,0,1,2,0,0,0,143,2018,6,3,1,0,0,0,96.3,1,0
22189,2,0,1,2,0,0,0,191,2018,8,1,1,0,0,0,129.0,0,1
22190,2,1,1,1,0,0,0,0,2018,6,19,1,0,0,0,159.3,2,0
22191,3,0,0,1,0,0,1,83,2018,7,4,1,0,0,0,93.08,0,1
22192,2,1,1,2,0,0,0,106,2018,4,25,1,0,0,0,72.25,2,0
22193,2,0,2,4,0,0,0,165,2018,8,16,0,0,0,0,130.0,0,0
22194,2,0,1,2,2,0,0,161,2018,3,15,0,0,0,0,164.25,0,1
22195,2,1,2,1,2,0,0,47,2018,7,17,1,0,0,0,101.5,0,1
22196,2,0,0,3,2,0,0,39,2017,8,2,0,0,0,0,234.71,0,0
22197,2,2,2,5,0,0,3,45,2018,9,18,1,0,0,0,110.7,2,0
22198,3,0,0,3,0,0,1,77,2018,11,23,1,0,0,0,71.0,1,1
22199,2,0,2,1,0,0,0,271,2018,12,3,1,0,0,0,99.45,0,0
22200,2,0,1,3,0,0,0,146,2018,6,3,1,0,0,0,73.0,1,0
22201,1,0,2,1,0,0,0,54,2018,10,30,0,0,0,0,80.75,0,0
22202,2,0,1,3,0,0,0,101,2018,6,12,0,0,0,0,99.45,0,1
22203,2,0,2,5,0,0,0,149,2018,6,11,1,0,0,0,78.0,1,1
22204,2,0,2,3,1,0,0,303,2018,8,19,1,0,0,0,190.8,0,1
22205,1,2,2,1,0,0,3,81,2018,10,15,1,0,0,0,90.0,1,1
22206,2,0,2,2,1,0,0,180,2018,10,23,1,0,0,0,105.3,0,1
22207,2,0,0,1,0,1,0,141,2018,7,19,1,0,0,0,75.0,1,0
22208,2,0,1,3,0,0,1,26,2017,10,17,0,0,0,0,75.0,0,0
22209,2,0,0,5,0,0,0,75,2018,11,29,0,1,0,2,80.75,0,0
22210,2,0,2,2,0,0,0,80,2018,4,17,0,0,0,0,207.9,0,0
22211,2,2,0,2,0,0,3,40,2018,8,27,1,0,0,0,127.8,0,1
22212,2,0,0,1,0,0,1,91,2018,7,16,1,0,0,0,60.35,2,0
22213,2,0,1,3,0,0,0,44,2018,11,11,1,0,0,0,85.0,1,0
22214,2,0,1,1,0,0,0,168,2018,10,6,0,0,0,0,80.75,0,0
22215,2,0,0,3,0,0,0,129,2018,5,12,0,0,0,0,127.0,0,0
22216,3,0,2,0,0,0,1,12,2018,2,28,1,0,0,0,130.0,1,0
22217,2,0,0,1,0,0,0,28,2018,3,29,0,0,0,0,86.0,1,0
22218,1,0,0,3,0,0,0,15,2018,2,18,0,0,0,0,86.4,0,0
22219,1,0,1,1,0,0,0,80,2018,11,1,1,0,0,0,85.0,0,0
22220,2,0,1,3,0,0,0,113,2018,5,30,1,0,0,0,130.9,0,1
22221,3,0,1,3,0,0,1,11,2018,12,18,1,0,0,0,130.5,1,0
22222,2,1,0,1,0,0,0,162,2018,7,4,1,0,0,0,114.66,1,1
22223,2,0,0,4,0,0,1,57,2018,4,21,1,0,0,0,88.0,1,0
22224,1,0,2,1,2,0,0,138,2018,8,22,0,0,0,0,70.0,0,0
22225,1,0,2,1,0,0,0,116,2018,2,28,1,0,0,0,60.0,0,1
22226,2,0,1,2,0,0,1,60,2017,11,18,0,0,0,0,85.0,0,0
22227,2,0,1,2,0,0,0,168,2018,4,22,1,0,0,0,375.5,1,1
22228,3,0,0,3,0,0,1,21,2018,12,30,1,0,0,0,63.75,1,0
22229,2,0,2,5,1,0,0,247,2018,11,25,1,0,0,0,191.0,1,0
22230,2,2,0,2,0,0,3,1,2018,8,16,1,0,0,0,169.0,1,0
22231,2,1,0,1,0,0,0,16,2018,7,26,1,0,0,0,91.48,1,0
22232,2,0,0,4,0,0,1,103,2018,7,23,1,0,0,0,77.55,0,0
22233,2,0,1,1,0,0,2,40,2018,1,23,1,0,0,0,156.0,1,0
22234,2,0,2,2,0,0,1,5,2018,6,1,1,0,0,0,72.25,0,1
22235,2,0,0,1,0,0,0,119,2017,12,29,1,0,0,0,94.5,2,0
22236,2,0,2,1,1,0,0,133,2018,8,20,1,0,0,0,96.9,0,1
22237,1,0,0,3,0,0,1,15,2018,11,17,1,0,0,0,80.75,2,0
22238,1,0,2,3,0,0,0,268,2018,10,9,0,0,0,0,70.0,0,0
22239,2,0,0,4,0,0,0,160,2017,12,30,0,0,0,0,90.0,0,0
22240,2,0,1,2,0,0,0,121,2018,6,24,0,0,0,0,77.04,0,1
22241,2,0,2,4,0,0,0,53,2018,8,4,0,0,0,0,107.1,0,0
22242,2,0,1,2,1,0,0,111,2018,8,12,1,0,0,0,79.2,0,1
22243,1,0,0,2,1,0,0,138,2018,11,22,1,0,0,0,85.5,1,0
22244,2,0,2,2,1,0,0,207,2018,10,28,1,0,0,0,94.5,1,1
22245,2,0,2,2,2,0,0,31,2017,9,4,0,0,0,0,70.0,0,1
22246,2,0,2,1,0,0,0,116,2018,2,28,1,0,0,0,66.0,1,1
22247,1,0,0,1,0,0,0,9,2018,2,19,2,1,0,24,90.0,1,0
22248,2,0,2,3,0,0,0,259,2018,5,2,0,0,0,0,80.75,0,1
22249,2,0,1,5,0,0,0,243,2018,9,5,0,0,0,0,163.0,0,0
22250,2,0,0,1,2,0,1,2,2018,6,2,1,0,0,0,80.75,1,0
22251,2,0,1,2,0,0,0,105,2018,4,18,0,0,0,0,89.75,0,0
22252,2,0,1,3,0,0,0,76,2018,5,8,0,0,0,0,48.67,1,0
22253,2,0,0,2,0,0,0,24,2018,2,27,0,0,0,0,137.7,0,0
22254,3,0,0,3,0,0,1,94,2018,7,13,1,0,0,0,76.5,2,0
22255,2,0,1,0,0,0,0,125,2017,8,15,1,0,0,0,130.0,1,1
22256,1,0,0,2,0,0,0,188,2018,6,15,0,0,0,0,166.0,1,1
22257,3,0,1,0,0,0,1,6,2018,7,11,1,0,0,0,87.31,0,1
22258,2,0,2,5,0,0,0,77,2018,3,22,1,0,0,0,90.0,0,0
22259,2,0,1,3,0,0,0,127,2018,4,28,1,0,0,0,107.95,0,0
22260,2,0,1,5,0,0,0,160,2018,7,18,1,0,0,0,90.95,1,1
22261,2,0,0,4,0,0,0,240,2018,10,19,1,0,0,0,87.2,0,1
22262,2,0,0,1,0,1,1,4,2018,11,15,0,0,0,0,90.67,0,0
22263,1,0,1,3,0,0,0,57,2018,6,14,0,0,0,0,1.0,1,0
22264,1,0,0,1,0,0,0,33,2018,1,25,4,0,0,0,97.75,0,0
22265,2,0,2,3,1,0,0,161,2018,9,2,1,0,0,0,87.55,0,1
22266,2,0,2,3,0,0,0,124,2018,4,3,1,0,0,0,137.7,1,0
22267,3,0,0,3,0,0,1,205,2018,10,19,1,0,0,0,59.5,2,1
22268,2,0,0,3,0,0,0,69,2018,3,24,0,0,0,0,74.8,0,0
22269,1,0,3,6,0,0,0,32,2018,11,18,1,0,0,0,89.24,3,0
22270,2,0,0,2,0,0,0,68,2018,3,26,0,0,0,0,90.95,0,0
22271,2,0,2,3,0,0,0,223,2018,8,24,1,0,0,0,95.0,0,1
22272,2,0,0,2,0,0,0,172,2018,6,24,1,0,0,0,93.5,0,1
22273,2,1,0,2,0,0,0,5,2017,12,27,0,0,0,0,105.25,1,0
22274,2,0,1,3,0,0,4,57,2018,8,31,1,0,0,0,76.67,2,0
22275,2,0,1,2,0,0,0,256,2017,9,14,0,0,0,0,91.0,1,0
22276,1,0,0,1,2,0,0,2,2018,5,9,0,0,0,0,135.9,0,0
22277,2,0,2,5,0,0,0,104,2018,9,4,1,0,0,0,75.0,0,1
22278,2,0,1,2,0,0,1,31,2017,9,2,0,0,0,0,121.5,0,0
22279,2,0,1,1,0,0,0,136,2018,8,13,1,0,0,0,65.75,0,1
22280,2,0,1,3,1,0,0,49,2018,2,22,1,0,0,0,73.0,0,1
22281,2,0,0,1,0,0,0,32,2017,11,20,0,0,0,0,150.3,0,0
22282,3,0,1,3,0,0,1,36,2018,6,29,1,0,0,0,90.9,1,0
22283,2,0,0,2,0,0,0,95,2018,10,30,1,0,0,0,99.45,2,1
22284,2,0,2,3,0,0,0,162,2018,8,21,1,0,0,0,96.94,1,1
22285,2,0,0,3,0,0,0,182,2018,4,28,1,0,0,0,81.0,2,1
22286,1,0,0,1,0,0,0,99,2018,7,19,2,0,0,0,80.75,0,0
22287,2,0,2,4,0,0,0,129,2018,10,13,0,0,0,0,73.74,1,0
22288,2,0,1,3,0,0,0,111,2018,4,24,1,0,0,0,137.52,1,0
22289,2,0,0,1,0,0,4,30,2018,9,21,2,0,0,0,68.0,0,1
22290,1,0,1,4,0,0,0,92,2017,7,6,0,0,0,0,143.1,0,0
22291,2,1,0,1,0,0,0,37,2018,5,25,1,0,0,0,130.0,2,0
22292,3,0,0,2,0,0,1,19,2018,2,19,1,0,0,0,144.0,3,0
22293,2,0,0,2,0,0,0,107,2018,6,10,0,0,0,0,154.0,0,0
22294,3,0,0,4,0,0,1,18,2018,11,30,1,0,0,0,92.28,2,0
22295,2,0,2,4,0,0,0,115,2018,5,13,1,0,0,0,79.0,1,0
22296,1,0,1,2,0,0,0,96,2017,7,11,2,0,0,0,101.15,0,0
22297,2,0,2,3,1,0,0,217,2018,4,29,1,0,0,0,130.0,0,1
22298,2,0,0,1,0,0,0,8,2018,10,19,0,0,0,0,97.2,0,0
22299,2,0,1,2,0,0,1,81,2018,11,4,1,0,0,0,87.3,0,1
22300,2,1,0,2,0,0,0,90,2018,4,4,1,0,0,0,169.0,1,0
22301,1,0,0,1,0,0,4,3,2018,8,13,2,0,0,0,52.0,0,1
22302,2,0,2,2,0,0,0,315,2018,12,2,0,0,0,0,90.56,0,0
22303,3,0,1,3,0,0,0,71,2017,7,8,0,0,0,0,231.0,0,0
22304,2,2,0,1,0,0,3,1,2018,7,15,1,0,0,0,61.56,2,0
22305,2,0,2,3,0,0,0,72,2018,4,2,1,0,0,0,135.45,0,0
22306,3,0,1,3,0,0,1,141,2018,8,22,1,0,0,0,80.46,1,0
22307,2,0,0,2,0,0,6,30,2018,3,4,1,0,0,0,73.0,1,1
22308,2,0,2,1,2,0,0,221,2018,8,12,1,0,0,0,139.5,0,1
22309,3,0,0,4,0,0,1,79,2018,7,26,1,0,0,0,179.0,0,1
22310,2,1,0,2,0,0,0,1,2018,6,15,1,0,0,0,146.0,2,0
22311,2,0,0,5,0,0,1,5,2018,7,20,1,0,0,0,120.0,0,0
22312,1,0,2,4,0,0,0,69,2018,6,12,0,0,0,0,123.3,1,0
22313,2,0,0,1,0,0,0,25,2018,10,7,0,0,0,0,126.9,1,0
22314,2,0,2,2,0,0,0,173,2018,9,15,1,0,0,0,90.0,1,1
22315,2,0,2,1,0,0,0,10,2018,5,21,0,0,0,0,109.65,0,1
22316,1,0,2,2,0,0,0,2,2018,10,2,0,0,0,0,90.0,0,0
22317,1,0,0,1,0,0,0,73,2018,6,28,2,0,0,0,99.45,1,0
22318,2,0,2,3,0,0,1,115,2018,4,29,1,0,0,0,105.3,0,0
22319,2,0,0,2,0,0,0,123,2018,5,6,1,0,0,0,55.96,0,1
22320,1,0,2,1,0,0,0,32,2017,7,5,1,0,0,0,72.25,0,1
22321,2,0,2,4,0,0,0,102,2017,12,5,1,0,0,0,112.8,0,0
22322,2,0,1,3,0,0,0,71,2018,4,7,0,0,0,0,141.3,0,0
22323,2,0,2,1,2,0,0,174,2018,8,6,1,0,0,0,86.4,0,1
22324,1,0,0,3,0,0,0,46,2018,12,7,1,0,0,0,75.0,0,1
22325,2,0,1,2,0,0,0,84,2018,5,16,0,0,0,0,80.75,1,0
22326,2,0,1,2,0,0,0,121,2018,10,24,0,0,0,0,90.0,0,1
22327,2,1,0,2,0,0,0,0,2017,8,11,1,0,0,0,96.3,3,0
22328,2,0,1,2,0,0,0,225,2018,8,25,1,0,0,0,100.0,0,1
22329,2,0,0,1,0,0,0,14,2017,10,15,0,0,0,0,96.3,0,0
22330,2,0,1,2,0,0,0,217,2018,8,1,1,0,0,0,118.15,0,1
22331,2,0,0,4,0,0,0,213,2018,8,24,1,0,0,0,118.0,0,1
22332,2,0,0,3,0,0,0,29,2017,12,31,0,0,0,0,0.0,0,0
22333,2,0,1,0,0,0,2,0,2018,12,20,4,0,0,0,90.0,0,0
22334,2,0,2,0,0,0,0,286,2018,10,17,1,0,0,0,75.0,0,1
22335,2,0,0,2,0,0,0,50,2018,3,29,0,0,0,0,65.0,0,0
22336,2,0,0,3,0,0,0,68,2017,9,29,0,0,0,0,82.45,0,0
22337,2,0,2,2,0,0,0,141,2018,6,30,1,0,0,0,65.0,1,0
22338,2,0,2,1,0,0,0,40,2018,1,3,0,0,0,0,68.25,0,0
22339,2,0,1,3,1,0,0,71,2018,3,10,1,0,0,0,72.25,1,0
22340,2,0,0,2,0,0,0,120,2017,12,2,1,0,0,0,93.75,0,0
22341,2,0,2,3,0,0,0,111,2018,5,9,1,0,0,0,166.0,1,0
22342,2,0,1,3,0,0,1,19,2018,8,19,1,0,0,0,113.4,2,0
22343,2,0,1,2,0,0,0,253,2018,10,7,1,0,0,0,65.0,0,1
22344,2,0,0,2,0,0,0,40,2018,12,27,0,0,0,0,115.0,0,0
